id,transgenic-line,product-id,structure-id,structure-abbrev,structure-name,name,injection-volume,injection-structures,gender,strain,sum,structure-color,num-voxels,injection-coordinates,selected,experiment_page_url
293432575,Tlx3-Cre_PL56,5,39,ACAd,"Anterior cingulate area, dorsal part",Tlx3-Cre_LURC-3607,0.022780227400000002,"[{""id""=>39, ""abbreviation""=>""ACAd"", ""name""=>""Anterior cingulate area, dorsal part"", ""color""=>""40A666""}, {""id""=>48, ""abbreviation""=>""ACAv"", ""name""=>""Anterior cingulate area, ventral part"", ""color""=>""40A666""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",M,"",0.6320744415999999,40a666,,"[4870, 1390, 6220]",false,http://connectivity.brain-map.org/projection/experiment/293432575
292208876,Chrna2-Cre_OE25,5,541,TEa,Temporal association areas,Chrna2-Cre_OE25-3907,0.0651812504,"[{""id""=>541, ""abbreviation""=>""TEa"", ""name""=>""Temporal association areas"", ""color""=>""15B0B3""}, {""id""=>312782628, ""abbreviation""=>""VISpor"", ""name""=>""Postrhinal area"", ""color""=>""08858C""}]",F,FVB.CD1(ICR),0.632068591,15b0b3,,"[9180, 2860, 9900]",false,http://connectivity.brain-map.org/projection/experiment/292208876
159319654,A930038C07Rik-Tg1-Cre,5,48,ACAv,"Anterior cingulate area, ventral part",A930038C07Rik-Tg1-Cre-3775,0.052571090599999995,"[{""id""=>39, ""abbreviation""=>""ACAd"", ""name""=>""Anterior cingulate area, dorsal part"", ""color""=>""40A666""}, {""id""=>48, ""abbreviation""=>""ACAv"", ""name""=>""Anterior cingulate area, ventral part"", ""color""=>""40A666""}]",F,C57BL/6J,0.6314425474,40a666,,"[5020, 1990, 6080]",false,http://connectivity.brain-map.org/projection/experiment/159319654
159329308,Drd2-Cre_ER44,5,672,CP,Caudoputamen,Drd2-Cre-2028,0.3153216444,"[{""id""=>672, ""abbreviation""=>""CP"", ""name""=>""Caudoputamen"", ""color""=>""98D6F9""}]",F,C57BL/6J,0.6308638476,98d6f9,,"[5230, 4570, 7190]",false,http://connectivity.brain-map.org/projection/experiment/159329308
522408611,Tlx3-Cre_PL56,36,385,VISp,Primary visual area,Tlx3-Cre_PL56-244757,0.0303851891,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}]",M,B6.FVB,0.6266942955,08858c,,"[8650, 1380, 3140]",false,http://connectivity.brain-map.org/projection/experiment/522408611
159942097,Drd1a-Cre_EY262,5,1022,GPe,"Globus pallidus, external segment",Drd1a-Cre-4895,0.0507902542,"[{""id""=>369, ""abbreviation""=>""SSp-ul"", ""name""=>""Primary somatosensory area, upper limb"", ""color""=>""188064""}, {""id""=>672, ""abbreviation""=>""CP"", ""name""=>""Caudoputamen"", ""color""=>""98D6F9""}, {""id""=>1022, ""abbreviation""=>""GPe"", ""name""=>""Globus pallidus, external segment"", ""color""=>""8599CC""}, {""id""=>182305689, ""abbreviation""=>""SSp-un"", ""name""=>""Primary somatosensory area, unassigned"", ""color""=>""188064""}]",M,C57BL/6J,0.626626504,8599cc,,"[6170, 3250, 8120]",false,http://connectivity.brain-map.org/projection/experiment/159942097
305677409,Htr3a-Cre_NO152,5,88,AHN,Anterior hypothalamic nucleus,Htr3a-Cre_NO152-145244,0.054948992,"[{""id""=>63, ""abbreviation""=>""PVHd"", ""name""=>""Paraventricular hypothalamic nucleus, descending division"", ""color""=>""FF4C3E""}, {""id""=>88, ""abbreviation""=>""AHN"", ""name""=>""Anterior hypothalamic nucleus"", ""color""=>""FF4C3E""}, {""id""=>194, ""abbreviation""=>""LHA"", ""name""=>""Lateral hypothalamic area"", ""color""=>""F2483B""}, {""id""=>351, ""abbreviation""=>""BST"", ""name""=>""Bed nuclei of the stria terminalis"", ""color""=>""B3C0DF""}, {""id""=>523, ""abbreviation""=>""MPO"", ""name""=>""Medial preoptic area"", ""color""=>""FF5547""}, {""id""=>797, ""abbreviation""=>""ZI"", ""name""=>""Zona incerta"", ""color""=>""F2483B""}, {""id""=>576073704, ""abbreviation""=>""PeF"", ""name""=>""Perifornical nucleus"", ""color""=>""F2483B""}]",F,"",0.626139444,ff4c3e,,"[5940, 5990, 6500]",false,http://connectivity.brain-map.org/projection/experiment/305677409
305487234,Htr3a-Cre_NO152,5,353,SSp-n,"Primary somatosensory area, nose",Htr3a-Cre_NO152-145236,0.09004115539999999,"[{""id""=>329, ""abbreviation""=>""SSp-bfd"", ""name""=>""Primary somatosensory area, barrel field"", ""color""=>""188064""}, {""id""=>353, ""abbreviation""=>""SSp-n"", ""name""=>""Primary somatosensory area, nose"", ""color""=>""188064""}, {""id""=>182305689, ""abbreviation""=>""SSp-un"", ""name""=>""Primary somatosensory area, unassigned"", ""color""=>""188064""}]",M,"",0.6249452552,188064,,"[5960, 1990, 9040]",false,http://connectivity.brain-map.org/projection/experiment/305487234
112307754,"",5,672,CP,Caudoputamen,378-931,0.140029309,"[{""id""=>672, ""abbreviation""=>""CP"", ""name""=>""Caudoputamen"", ""color""=>""98D6F9""}, {""id""=>1022, ""abbreviation""=>""GPe"", ""name""=>""Globus pallidus, external segment"", ""color""=>""8599CC""}]",M,C57BL/6J,0.6236211079875,98d6f9,,"[6320, 3970, 8250]",false,http://connectivity.brain-map.org/projection/experiment/112307754
571401645,Ai75(RCL-nT),44,39,ACAd,"Anterior cingulate area, dorsal part",Ai75(T503)-277091,0.031636458,"[{""id""=>39, ""abbreviation""=>""ACAd"", ""name""=>""Anterior cingulate area, dorsal part"", ""color""=>""40A666""}, {""id""=>48, ""abbreviation""=>""ACAv"", ""name""=>""Anterior cingulate area, ventral part"", ""color""=>""40A666""}]",F,"",0.6200880028,40a666,,"[4840, 1820, 5440]",false,http://connectivity.brain-map.org/projection/experiment/571401645
549809266,Grik4-Cre,5,502,SUB,Subiculum,Grik4-Cre-261553,0.0872722634,"[{""id""=>502, ""abbreviation""=>""SUB"", ""name""=>""Subiculum"", ""color""=>""4FC244""}, {""id""=>918, ""abbreviation""=>""ENTl"", ""name""=>""Entorhinal area, lateral part"", ""color""=>""32B825""}, {""id""=>926, ""abbreviation""=>""ENTm"", ""name""=>""Entorhinal area, medial part, dorsal zone"", ""color""=>""32B825""}, {""id""=>484682470, ""abbreviation""=>""ProS"", ""name""=>""Prosubiculum"", ""color""=>""58BA48""}]",M,"",0.6197067191,4fc244,,"[9140, 4450, 9100]",false,http://connectivity.brain-map.org/projection/experiment/549809266
292319155,Prkcd-GluCla-CFP-IRES-Cre,5,96,DCO,Dorsal cochlear nucleus,Prkcd-GluCla-CFP-IRES-Cre-142,0.0832956782,"[{""id""=>96, ""abbreviation""=>""DCO"", ""name""=>""Dorsal cochlear nucleus"", ""color""=>""FFA5D2""}, {""id""=>101, ""abbreviation""=>""VCO"", ""name""=>""Ventral cochlear nucleus"", ""color""=>""FFA5D2""}, {""id""=>1007, ""abbreviation""=>""SIM"", ""name""=>""Simple lobule"", ""color""=>""FFFC91""}]",M,C57BL/6J,0.6179220264,ffa5d2,,"[11410, 5230, 8160]",false,http://connectivity.brain-map.org/projection/experiment/292319155
100142580,"",5,672,CP,Caudoputamen,378-824,0.1065769992,"[{""id""=>672, ""abbreviation""=>""CP"", ""name""=>""Caudoputamen"", ""color""=>""98D6F9""}]",M,C57BL/6J,0.6176777460875,98d6f9,,"[5370, 3650, 7270]",false,http://connectivity.brain-map.org/projection/experiment/100142580
522255595,Sst-IRES-Cre,45,797,ZI,Zona incerta,Sst-IRES-Cre-244306,0.036978827549999996,"[{""id""=>178, ""abbreviation""=>""LGv"", ""name""=>""Ventral part of the lateral geniculate complex"", ""color""=>""FF909F""}, {""id""=>262, ""abbreviation""=>""RT"", ""name""=>""Reticular nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>321, ""abbreviation""=>""SubG"", ""name""=>""Subgeniculate nucleus"", ""color""=>""FF909F""}, {""id""=>329, ""abbreviation""=>""SSp-bfd"", ""name""=>""Primary somatosensory area, barrel field"", ""color""=>""188064""}, {""id""=>342, ""abbreviation""=>""SI"", ""name""=>""Substantia innominata"", ""color""=>""A2B1D8""}, {""id""=>382, ""abbreviation""=>""CA1"", ""name""=>""Field CA1"", ""color""=>""7ED04B""}, {""id""=>423, ""abbreviation""=>""CA2"", ""name""=>""Field CA2"", ""color""=>""7ED04B""}, {""id""=>463, ""abbreviation""=>""CA3"", ""name""=>""Field CA3"", ""color""=>""7ED04B""}, {""id""=>797, ""abbreviation""=>""ZI"", ""name""=>""Zona incerta"", ""color""=>""F2483B""}]",M,C57BL/6J,0.6159859482,f2483b,,"[7380, 4810, 3480]",false,http://connectivity.brain-map.org/projection/experiment/522255595
298718072,Rasgrf2-T2A-dCre,5,993,MOs,Secondary motor area,Rasgrf2-2A-dCre-D-130399,0.101913238,"[{""id""=>985, ""abbreviation""=>""MOp"", ""name""=>""Primary motor area"", ""color""=>""1F9D5A""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",F,"",0.6142338552000001,1f9d5a,,"[4000, 1790, 7310]",false,http://connectivity.brain-map.org/projection/experiment/298718072
157765542,Pdzk1ip1-Cre_KD31,5,178,LGv,Ventral part of the lateral geniculate complex,Pdzk1ip1-Cre-125,0.0341442633,"[{""id""=>27, ""abbreviation""=>""IGL"", ""name""=>""Intergeniculate leaflet of the lateral geniculate complex"", ""color""=>""FF909F""}, {""id""=>170, ""abbreviation""=>""LGd"", ""name""=>""Dorsal part of the lateral geniculate complex"", ""color""=>""FF8084""}, {""id""=>178, ""abbreviation""=>""LGv"", ""name""=>""Ventral part of the lateral geniculate complex"", ""color""=>""FF909F""}]",M,"",0.6136104184000001,ff909f,,"[7470, 3570, 8440]",false,http://connectivity.brain-map.org/projection/experiment/157765542
181128406,Gabra6-IRES-Cre,5,928,CUL,Culmen,Gabra6-IRES-Cre-182,0.0732877712,"[{""id""=>928, ""abbreviation""=>""CUL"", ""name""=>""Culmen"", ""color""=>""FFFC91""}]",M,B6.129,0.6132241808,fffc91,,"[11820, 2200, 6180]",false,http://connectivity.brain-map.org/projection/experiment/181128406
278181912,Efr3a-Cre_NO108,5,993,MOs,Secondary motor area,Efr3a-Cre_NO108-50,0.0807576938,"[{""id""=>39, ""abbreviation""=>""ACAd"", ""name""=>""Anterior cingulate area, dorsal part"", ""color""=>""40A666""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",F,FVB.CD1(ICR),0.6128159177,1f9d5a,,"[3290, 2420, 6520]",false,http://connectivity.brain-map.org/projection/experiment/278181912
297628576,Ntsr1-Cre_GN220,5,329,SSp-bfd,"Primary somatosensory area, barrel field",Ntsr1-Cre_GN220-121889,0.10560588779999999,"[{""id""=>329, ""abbreviation""=>""SSp-bfd"", ""name""=>""Primary somatosensory area, barrel field"", ""color""=>""188064""}]",F,C57BL/6J,0.6126072463000001,188064,,"[7400, 1800, 8570]",false,http://connectivity.brain-map.org/projection/experiment/297628576
266501422,Th-Cre_FI172,5,128,MRN,Midbrain reticular nucleus,Th-Cre_FI172-6201,0.025437272,"[{""id""=>128, ""abbreviation""=>""MRN"", ""name""=>""Midbrain reticular nucleus"", ""color""=>""FF90FF""}, {""id""=>374, ""abbreviation""=>""SNc"", ""name""=>""Substantia nigra, compact part"", ""color""=>""FFA6FF""}, {""id""=>381, ""abbreviation""=>""SNr"", ""name""=>""Substantia nigra, reticular part"", ""color""=>""FF90FF""}, {""id""=>422, ""abbreviation""=>""SPFp"", ""name""=>""Subparafascicular nucleus, parvicellular part"", ""color""=>""FF8084""}, {""id""=>797, ""abbreviation""=>""ZI"", ""name""=>""Zona incerta"", ""color""=>""F2483B""}, {""id""=>1044, ""abbreviation""=>""PP"", ""name""=>""Peripeduncular nucleus"", ""color""=>""FF8084""}, {""id""=>560581563, ""abbreviation""=>""PIL"", ""name""=>""Posterior intralaminar thalamic nucleus"", ""color""=>""FF909F""}]",F,B6.FVB,0.612546991,ff90ff,,"[8640, 4410, 7670]",false,http://connectivity.brain-map.org/projection/experiment/266501422
506890448,Cux2-IRES-Cre,36,385,VISp,Primary visual area,Cux2-IRES-Cre-230158,0.1220100294,"[{""id""=>385, ""abbreviation""=>""VISp"", ""name""=>""Primary visual area"", ""color""=>""08858C""}]",F,C57BL/6J,0.6121246061,08858c,,"[8590, 1140, 2770]",false,http://connectivity.brain-map.org/projection/experiment/506890448
170261951,Ntsr1-Cre_GN220,5,312782628,VISpor,Postrhinal area,Ntsr1-Cre-3623,0.1557133564,"[{""id""=>918, ""abbreviation""=>""ENTl"", ""name""=>""Entorhinal area, lateral part"", ""color""=>""32B825""}, {""id""=>312782574, ""abbreviation""=>""VISli"", ""name""=>""Laterointermediate area"", ""color""=>""08858C""}, {""id""=>312782628, ""abbreviation""=>""VISpor"", ""name""=>""Postrhinal area"", ""color""=>""08858C""}]",M,C57BL/6J,0.6120878022,08858c,,"[9350, 2690, 9300]",false,http://connectivity.brain-map.org/projection/experiment/170261951
159750477,Ntsr1-Cre_GN220,5,345,SSp-m,"Primary somatosensory area, mouth",Ntsr1-Cre-3578,0.0611903817,"[{""id""=>345, ""abbreviation""=>""SSp-m"", ""name""=>""Primary somatosensory area, mouth"", ""color""=>""188064""}, {""id""=>378, ""abbreviation""=>""SSs"", ""name""=>""Supplemental somatosensory area"", ""color""=>""188064""}, {""id""=>1057, ""abbreviation""=>""GU"", ""name""=>""Gustatory areas"", ""color""=>""009C75""}]",M,C57BL/6J,0.6111603302,188064,,"[4370, 4060, 9020]",false,http://connectivity.brain-map.org/projection/experiment/159750477
166458363,Scnn1a-Tg3-Cre,5,879,RSPd,"Retrosplenial area, dorsal part",Scnn1a-Tg3-Cre-4790,0.0484091972,"[{""id""=>879, ""abbreviation""=>""RSPd"", ""name""=>""Retrosplenial area, dorsal part"", ""color""=>""1AA698""}, {""id""=>886, ""abbreviation""=>""RSPv"", ""name""=>""Retrosplenial area, ventral part"", ""color""=>""1AA698""}]",F,B6.C3H,0.609857332,1aa698,,"[7950, 650, 5990]",false,http://connectivity.brain-map.org/projection/experiment/166458363
277480964,"",5,647,COAp,"Cortical amygdalar area, posterior part",378-1911,0.046022710999999994,"[{""id""=>319, ""abbreviation""=>""BMA"", ""name""=>""Basomedial amygdalar nucleus"", ""color""=>""84EA81""}, {""id""=>647, ""abbreviation""=>""COAp"", ""name""=>""Cortical amygdalar area, posterior part"", ""color""=>""61E7B7""}, {""id""=>780, ""abbreviation""=>""PA"", ""name""=>""Posterior amygdalar nucleus"", ""color""=>""97EC93""}]",M,C57BL/6J,0.6078111146625,61e7b7,,"[7910, 6430, 8590]",false,http://connectivity.brain-map.org/projection/experiment/277480964
176899332,Kcnc2-Cre,5,814,DP,Dorsal peduncular area,Kcnc2-Cre-1078,0.04316459,"[{""id""=>159, ""abbreviation""=>""AON"", ""name""=>""Anterior olfactory nucleus"", ""color""=>""54BF94""}, {""id""=>589, ""abbreviation""=>""TT"", ""name""=>""Taenia tecta"", ""color""=>""62D09F""}, {""id""=>731, ""abbreviation""=>""ORBm"", ""name""=>""Orbital area, medial part"", ""color""=>""248A5E""}, {""id""=>746, ""abbreviation""=>""ORBvl"", ""name""=>""Orbital area, ventrolateral part"", ""color""=>""248A5E""}, {""id""=>814, ""abbreviation""=>""DP"", ""name""=>""Dorsal peduncular area"", ""color""=>""A4DAA4""}, {""id""=>972, ""abbreviation""=>""PL"", ""name""=>""Prelimbic area"", ""color""=>""2FA850""}]",F,C57BL/6J,0.607683545,a4daa4,,"[3270, 4560, 6290]",false,http://connectivity.brain-map.org/projection/experiment/176899332
603717226,Ntsr1-Cre_GN220,36,329,SSp-bfd,"Primary somatosensory area, barrel field",Ntsr1-Cre_GN220-328056,0.1089223058,"[{""id""=>329, ""abbreviation""=>""SSp-bfd"", ""name""=>""Primary somatosensory area, barrel field"", ""color""=>""188064""}]",F,"",0.607186656825,188064,,"[6800, 2180, 2850]",false,http://connectivity.brain-map.org/projection/experiment/603717226
300235349,Grm2-Cre_MR90,5,993,MOs,Secondary motor area,Grm2-Cre_MR90-121734,0.0798218232,"[{""id""=>184, ""abbreviation""=>""FRP"", ""name""=>""Frontal pole, cerebral cortex"", ""color""=>""268F45""}, {""id""=>993, ""abbreviation""=>""MOs"", ""name""=>""Secondary motor area"", ""color""=>""1F9D5A""}]",M,"",0.6062590365999999,1f9d5a,,"[2410, 2520, 7440]",false,http://connectivity.brain-map.org/projection/experiment/300235349
298720191,Gpr26-Cre_KO250,5,879,RSPd,"Retrosplenial area, dorsal part",Gpr26-Cre_KO250-123757,0.0414482425,"[{""id""=>879, ""abbreviation""=>""RSPd"", ""name""=>""Retrosplenial area, dorsal part"", ""color""=>""1AA698""}, {""id""=>886, ""abbreviation""=>""RSPv"", ""name""=>""Retrosplenial area, ventral part"", ""color""=>""1AA698""}]",M,"",0.605641519,1aa698,,"[8180, 570, 6310]",false,http://connectivity.brain-map.org/projection/experiment/298720191
522774776,Ctgf-T2A-dgCre,5,329,SSp-bfd,"Primary somatosensory area, barrel field",Ctgf-2A-dgCre-241848,0.017415372975000003,"[{""id""=>329, ""abbreviation""=>""SSp-bfd"", ""name""=>""Primary somatosensory area, barrel field"", ""color""=>""188064""}, {""id""=>353, ""abbreviation""=>""SSp-n"", ""name""=>""Primary somatosensory area, nose"", ""color""=>""188064""}, {""id""=>182305689, ""abbreviation""=>""SSp-un"", ""name""=>""Primary somatosensory area, unassigned"", ""color""=>""188064""}]",M,"",0.6055749231,188064,,"[6060, 2460, 8360]",false,http://connectivity.brain-map.org/projection/experiment/522774776
168002780,Gal-Cre_KI87,5,362,MD,Mediodorsal nucleus of thalamus,Gal-Cre-1283,0.05142057059999999,"[{""id""=>64, ""abbreviation""=>""AD"", ""name""=>""Anterodorsal nucleus"", ""color""=>""FF909F""}, {""id""=>155, ""abbreviation""=>""LD"", ""name""=>""Lateral dorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>186, ""abbreviation""=>""LH"", ""name""=>""Lateral habenula"", ""color""=>""FF909F""}, {""id""=>362, ""abbreviation""=>""MD"", ""name""=>""Mediodorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>575, ""abbreviation""=>""CL"", ""name""=>""Central lateral nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>726, ""abbreviation""=>""DG"", ""name""=>""Dentate gyrus"", ""color""=>""7ED04B""}]",F,C57BL/6J,0.6041924665,ff909f,,"[6490, 3740, 6490]",false,http://connectivity.brain-map.org/projection/experiment/168002780
521617657,Ai75(RCL-nT),44,541,TEa,Temporal association areas,Ai75(T503)-223832,0.019861315775,"[{""id""=>541, ""abbreviation""=>""TEa"", ""name""=>""Temporal association areas"", ""color""=>""15B0B3""}, {""id""=>895, ""abbreviation""=>""ECT"", ""name""=>""Ectorhinal area"", ""color""=>""0D9F91""}, {""id""=>1002, ""abbreviation""=>""AUDp"", ""name""=>""Primary auditory area"", ""color""=>""019399""}, {""id""=>1018, ""abbreviation""=>""AUDv"", ""name""=>""Ventral auditory area"", ""color""=>""019399""}]",F,C57BL/6J,0.6034041202,15b0b3,,"[8230, 3920, 1280]",false,http://connectivity.brain-map.org/projection/experiment/521617657
277800288,Ntrk1-IRES-Cre,5,523,MPO,Medial preoptic area,Ntrk1-IRES-Cre-3556,0.061841485431249996,"[{""id""=>72, ""abbreviation""=>""ADP"", ""name""=>""Anterodorsal preoptic nucleus"", ""color""=>""FF5547""}, {""id""=>263, ""abbreviation""=>""AVP"", ""name""=>""Anteroventral preoptic nucleus"", ""color""=>""FF5547""}, {""id""=>272, ""abbreviation""=>""AVPV"", ""name""=>""Anteroventral periventricular nucleus"", ""color""=>""FF5547""}, {""id""=>452, ""abbreviation""=>""MEPO"", ""name""=>""Median preoptic nucleus"", ""color""=>""FF5547""}, {""id""=>523, ""abbreviation""=>""MPO"", ""name""=>""Medial preoptic area"", ""color""=>""FF5547""}, {""id""=>564, ""abbreviation""=>""MS"", ""name""=>""Medial septal nucleus"", ""color""=>""96A7D3""}, {""id""=>596, ""abbreviation""=>""NDB"", ""name""=>""Diagonal band nucleus"", ""color""=>""96A7D3""}]",F,"",0.6009312568,ff5547,,"[4780, 5950, 5880]",false,http://connectivity.brain-map.org/projection/experiment/277800288
597007858,Sim1-Cre_KJ18,5,985,MOp,Primary motor area,Sim1-Cre_KJ18-318908,0.03132449215,"[{""id""=>985, ""abbreviation""=>""MOp"", ""name""=>""Primary motor area"", ""color""=>""1F9D5A""}]",M,unknown,0.6006788872,1f9d5a,,"[5230, 1390, 7250]",false,http://connectivity.brain-map.org/projection/experiment/597007858
267493760,Calb2-IRES-Cre,5,218,LP,Lateral posterior nucleus of the thalamus,Calb2-IRES-Cre-194,0.05115299139999999,"[{""id""=>218, ""abbreviation""=>""LP"", ""name""=>""Lateral posterior nucleus of the thalamus"", ""color""=>""FF909F""}, {""id""=>325, ""abbreviation""=>""SGN"", ""name""=>""Suprageniculate nucleus"", ""color""=>""FF909F""}, {""id""=>394, ""abbreviation""=>""VISam"", ""name""=>""Anteromedial visual area"", ""color""=>""08858C""}, {""id""=>475, ""abbreviation""=>""MG"", ""name""=>""Medial geniculate complex"", ""color""=>""FF8084""}, {""id""=>533, ""abbreviation""=>""VISpm"", ""name""=>""posteromedial visual area"", ""color""=>""08858C""}]",F,C57BL/6J,0.59926313265,ff909f,,"[7970, 3470, 7730]",false,http://connectivity.brain-map.org/projection/experiment/267493760
557973149,Pdyn-T2A-CreERT2,5,946,PH,Posterior hypothalamic nucleus,Pdyn-T2A-CreERT2-274677,0.0304762801,"[{""id""=>362, ""abbreviation""=>""MD"", ""name""=>""Mediodorsal nucleus of thalamus"", ""color""=>""FF909F""}, {""id""=>830, ""abbreviation""=>""DMH"", ""name""=>""Dorsomedial nucleus of the hypothalamus"", ""color""=>""FF5547""}, {""id""=>907, ""abbreviation""=>""PCN"", ""name""=>""Paracentral nucleus"", ""color""=>""FF909F""}, {""id""=>946, ""abbreviation""=>""PH"", ""name""=>""Posterior hypothalamic nucleus"", ""color""=>""FF4C3E""}]",F,unknown,0.5987481304,ff4c3e,,"[7150, 5740, 6120]",false,http://connectivity.brain-map.org/projection/experiment/557973149
